,L5_AVG_TOUCHES,L10_AVG_TOUCHES,DIFF_AVG_TOUCHES,L5_MED_TOUCHES,L10_MED_TOUCHES,DIFF_MED_TOUCHES,L5_AVG_FANTPTS,L10_AVG_FANTPTS,DIFF_AVG_FANTPTS,L5_MED_FANTPTS,L10_MED_FANTPTS,DIFF_MED_FANTPTS,SPECIAL_SAUCE_V1,SPECIAL_SAUCE_V2,SS_MESHED,EXCESS_L5_AVG_TOUCHES,EXCESS_SS1,EXCESS_SS2
KEKE COUTEE,2.4,2.8,-0.3999999999999999,2.0,2.5,-0.5,2.66,3.7900000000000005,-1.1300000000000003,1.7000000000000002,3.2,-1.1300000000000003,3.2250000000000005,2.075,2.9898000000000002,-0.36287128712871297,-1.2476362368379696,-1.4351485148514849
HENRY RUGGS III,2.6,2.6666666666666665,-0.06666666666666643,3.0,3.0,0.0,2.4200000000000004,4.6,-2.1799999999999993,1.7000000000000002,3.1,-2.1799999999999993,3.51,2.0500000000000003,2.8446000000000007,-0.1628712871287128,-0.9626362368379704,-1.4601485148514848
A.J. GREEN,2.6,3.0,-0.3999999999999999,2.0,2.5,-0.5,4.040000000000001,3.660000000000001,0.3799999999999999,1.9000000000000001,2.4000000000000004,0.3799999999999999,3.850000000000001,2.0250000000000004,2.9172000000000007,-0.1628712871287128,-0.6226362368379692,-1.4851485148514847
JAMES WASHINGTON,1.2,2.1,-0.9000000000000001,1.0,2.0,-1.0,2.76,3.4899999999999998,-0.73,1.9000000000000001,2.35,-0.73,3.125,2.0125,2.4618,-1.562871287128713,-1.3476362368379702,-1.4976485148514849
DEVIN DUVERNAY,1.8,1.9,-0.09999999999999987,1.0,1.5,-0.5,2.16,2.2800000000000002,-0.1200000000000001,2.0,1.9500000000000002,-0.1200000000000001,2.22,1.9875,1.9998000000000002,-0.9628712871287128,-2.25263623683797,-1.522648514851485
JOHN ROSS,2.6,2.6,0.0,2.0,2.0,0.0,2.94,4.090000000000001,-1.1500000000000008,1.7000000000000002,2.6000000000000005,-1.1500000000000008,3.5150000000000006,1.9250000000000003,2.6862000000000004,-0.1628712871287128,-0.9576362368379696,-1.5851485148514848
CHRIS HOGAN,2.8,2.1,0.6999999999999997,3.0,1.5,1.5,2.3600000000000003,1.73,0.6300000000000003,2.0,1.35,0.6300000000000003,2.045,1.8375,1.6698000000000004,0.03712871287128694,-2.4276362368379703,-1.6726485148514851
KEITH KIRKWOOD,1.0,1.4,-0.3999999999999999,1.0,1.5,-0.5,1.7600000000000002,3.4199999999999995,-1.6599999999999993,1.3,3.4000000000000004,-1.6599999999999993,2.59,1.8250000000000002,2.8248,-1.7628712871287129,-1.8826362368379703,-1.6851485148514849
STEVEN SIMS,2.0,3.5,-1.5,1.0,3.0,-2.0,2.62,6.469999999999999,-3.8499999999999988,0.8,4.800000000000001,-3.8499999999999988,4.545,1.8000000000000003,4.0326,-0.7628712871287129,0.07236376316202975,-1.7101485148514848
DEONTAY BURNETT,2.0,1.875,0.125,2.0,1.5,0.5,2.8000000000000003,2.6250000000000004,0.17499999999999982,1.9000000000000001,1.4000000000000001,0.17499999999999982,2.7125000000000004,1.7750000000000001,1.8480000000000003,-0.7628712871287129,-1.7601362368379698,-1.735148514851485
JAKEEM GRANT,2.8,2.6,0.19999999999999973,3.0,2.5,0.5,3.66,3.1100000000000003,0.5499999999999998,1.5000000000000002,2.5,0.5499999999999998,3.3850000000000002,1.7500000000000002,2.8578,0.03712871287128694,-1.08763623683797,-1.7601485148514848
LAWRENCE CAGER,1.0,1.0,0.0,1.0,1.0,0.0,1.75,1.75,0.0,1.75,1.75,0.0,1.75,1.75,1.7325,-1.7628712871287129,-2.72263623683797,-1.760148514851485
GREG WARD,3.6,3.8,-0.19999999999999973,4.0,4.0,0.0,3.3,4.39,-1.0899999999999999,1.2,2.85,-1.0899999999999999,3.8449999999999998,1.6124999999999998,2.97,0.8371287128712872,-0.6276362368379704,-1.8976485148514852
ISAIAH FORD,1.8,3.4,-1.5999999999999999,2.0,2.5,-0.5,1.9000000000000004,3.38,-1.4799999999999995,1.4000000000000001,2.2,-1.4799999999999995,2.64,1.6,2.079,-0.9628712871287128,-1.83263623683797,-1.910148514851485
MARCUS JOHNSON,1.0,1.7,-0.7,1.0,1.5,-0.5,1.3400000000000003,2.88,-1.5399999999999996,1.4000000000000001,2.0500000000000003,-1.5399999999999996,2.1100000000000003,1.5625,1.7952000000000004,-1.7628712871287129,-2.36263623683797,-1.947648514851485
DONTRELLE INMAN,2.2,2.0,0.20000000000000018,1.0,1.5,-0.5,1.7399999999999998,3.0700000000000003,-1.3300000000000005,1.5,1.75,-1.3300000000000005,2.4050000000000002,1.5625,1.7292,-0.5628712871287127,-2.06763623683797,-1.947648514851485
CHRISTIAN BLAKE,1.6,1.2,0.40000000000000013,2.0,1.0,1.0,1.8,1.42,0.3800000000000001,1.7000000000000002,0.9500000000000001,0.3800000000000001,1.6099999999999999,1.5125000000000002,1.221,-1.1628712871287128,-2.8626362368379703,-1.9976485148514849
BRYAN EDWARDS,1.0,1.1428571428571428,-0.1428571428571428,1.0,1.0,0.0,1.6,1.8714285714285717,-0.2714285714285716,1.5,1.5,-0.2714285714285716,1.7357142857142858,1.5,1.518,-1.7628712871287129,-2.7369219511236844,-2.010148514851485
CHAD BEEBE,2.0,1.4,0.6000000000000001,1.0,1.0,0.0,2.7,1.6600000000000001,1.04,1.6,0.9000000000000001,1.04,2.18,1.4250000000000003,1.4850000000000003,-0.7628712871287129,-2.29263623683797,-2.085148514851485
VAN JEFFERSON,1.0,1.1,-0.10000000000000009,1.0,1.0,0.0,2.38,1.7100000000000002,0.6699999999999997,1.5,1.1,0.6699999999999997,2.045,1.4,1.5114,-1.7628712871287129,-2.4276362368379703,-2.110148514851485
JALEN GUYTON,2.0,1.8,0.19999999999999996,1.0,1.5,-0.5,1.4600000000000002,4.909999999999999,-3.4499999999999993,0.9,2.8500000000000005,-3.4499999999999993,3.1849999999999996,1.3875000000000002,2.3628000000000005,-0.7628712871287129,-1.2876362368379706,-2.122648514851485
RILEY RIDLEY,1.4,1.25,0.1499999999999999,2.0,1.5,0.5,1.86,1.35,0.51,1.6,0.75,0.51,1.605,1.3875000000000002,1.1088,-1.362871287128713,-2.86763623683797,-2.122648514851485
BRAXTON BERRIOS,2.6,2.5,0.10000000000000009,1.0,1.0,0.0,1.6400000000000001,3.56,-1.92,1.3,1.55,-1.92,2.6,1.3625,1.5642,-0.1628712871287128,-1.87263623683797,-2.1476485148514852
ISAIAH ZUBER,1.0,1.0,0.0,1.0,1.0,0.0,1.25,1.25,0.0,1.3,1.3,0.0,1.25,1.3,1.2705000000000002,-1.7628712871287129,-3.22263623683797,-2.2101485148514852
ANTONIO CALLAWAY,2.0,2.0,0.0,2.0,1.5,0.5,2.18,3.4299999999999997,-1.2499999999999996,1.3,1.2000000000000002,-1.2499999999999996,2.8049999999999997,1.2750000000000001,1.5114,-0.7628712871287129,-1.6676362368379705,-2.2351485148514847
BYRON PRINGLE,1.6,0.9,0.7000000000000001,2.0,0.0,2.0,1.7,1.08,0.6199999999999999,1.7000000000000002,0.0,0.6199999999999999,1.3900000000000001,1.2750000000000001,0.561,-1.1628712871287128,-3.08263623683797,-2.2351485148514847
CORDARRELLE PATTERSON,6.4,5.7,0.7000000000000002,6.0,5.0,1.0,2.2800000000000002,2.1900000000000004,0.08999999999999986,1.2000000000000002,1.25,0.08999999999999986,2.2350000000000003,1.2125000000000001,1.5774000000000001,3.6371287128712875,-2.23763623683797,-2.2976485148514847
QUINTEZ CEPHUS,1.2,1.5,-0.30000000000000004,1.0,1.5,-0.5,1.54,2.175,-0.6349999999999998,1.0,1.85,-0.6349999999999998,1.8575,1.2125,1.7292,-1.562871287128713,-2.6151362368379703,-2.297648514851485
PARRIS CAMPBELL,3.8,3.3333333333333335,0.46666666666666634,3.0,3.0,0.0,3.5799999999999996,3.2,0.37999999999999945,1.2000000000000002,1.2000000000000002,0.37999999999999945,3.3899999999999997,1.2000000000000002,1.9734000000000003,1.037128712871287,-1.0826362368379705,-2.310148514851485
EQUANIMEOUS ST. BROWN,1.0,1.3,-0.30000000000000004,1.0,1.0,0.0,1.6200000000000003,1.9400000000000002,-0.31999999999999984,1.2000000000000002,0.9500000000000002,-0.31999999999999984,1.7800000000000002,1.1375000000000002,1.1616000000000004,-1.7628712871287129,-2.69263623683797,-2.372648514851485
DAESEAN HAMILTON,2.0,1.4,0.6000000000000001,2.0,1.0,1.0,4.540000000000001,2.67,1.870000000000001,1.2000000000000002,0.7,1.870000000000001,3.6050000000000004,1.0750000000000002,1.9602000000000004,-0.7628712871287129,-0.8676362368379698,-2.435148514851485
ANDY ISABELLA,1.8,2.0,-0.19999999999999996,1.0,2.0,-1.0,1.4000000000000001,3.31,-1.91,1.0,1.2000000000000002,-1.91,2.355,1.05,1.2540000000000002,-0.9628712871287128,-2.11763623683797,-2.4601485148514852
OLAMIDE ZACCHEAUS,1.4,2.1,-0.7000000000000002,1.0,1.0,0.0,3.6800000000000006,3.34,0.34000000000000075,1.0,1.05,0.34000000000000075,3.5100000000000002,1.0125,1.9074000000000002,-1.362871287128713,-0.96263623683797,-2.497648514851485
ISAIAH WRIGHT,3.0,2.888888888888889,0.11111111111111116,3.0,3.0,0.0,2.04,1.8222222222222224,0.21777777777777763,1.0,1.0,0.21777777777777763,1.9311111111111112,1.0,1.3332000000000002,0.23712871287128712,-2.541525125726859,-2.510148514851485
DEDE WESTBROOK,2.6,3.6,-1.0,2.0,3.5,-1.5,2.84,3.879999999999999,-1.0399999999999991,0.5,2.3,-1.0399999999999991,3.3599999999999994,0.95,2.4552,-0.1628712871287128,-1.1126362368379707,-2.560148514851485
ALSHON JEFFERY,2.2,3.7,-1.5,0.0,3.0,-3.0,4.24,5.380000000000001,-1.1400000000000006,0.0,3.7,-1.1400000000000006,4.8100000000000005,0.925,3.8412000000000006,-0.5628712871287127,0.3373637631620303,-2.5851485148514852
C.J. BOARD,0.6,1.0,-0.4,1.0,1.0,0.0,0.5800000000000001,0.9,-0.31999999999999995,0.8,0.8500000000000001,-0.31999999999999995,0.74,0.8125000000000001,0.7524000000000001,-2.162871287128713,-3.73263623683797,-2.697648514851485
JAMAL AGNEW,1.2,1.3,-0.10000000000000009,1.0,1.0,0.0,0.76,0.61,0.15000000000000002,1.0,0.15000000000000002,0.15000000000000002,0.685,0.7875,0.34980000000000006,-1.562871287128713,-3.78763623683797,-2.722648514851485
CAMERON BATSON,1.6,1.1,0.5,1.0,1.0,0.0,1.1400000000000001,0.9400000000000001,0.20000000000000007,0.8,0.55,0.20000000000000007,1.04,0.7375,0.7392000000000001,-1.1628712871287128,-3.43263623683797,-2.7726485148514852
COLLIN JOHNSON,1.2,1.0,0.19999999999999996,1.0,0.5,0.5,3.56,2.71,0.8500000000000001,0.9,0.15000000000000002,0.8500000000000001,3.135,0.7125,1.2738,-1.562871287128713,-1.3376362368379704,-2.797648514851485
AUDEN TATE,2.0,1.5,0.5,1.0,1.0,0.0,1.8800000000000001,1.6600000000000001,0.21999999999999997,0.5,1.35,0.21999999999999997,1.77,0.7125,1.5114,-0.7628712871287129,-2.70263623683797,-2.797648514851485
N'KEAL HARRY,1.4,3.0,-1.6,1.0,3.0,-2.0,0.9000000000000001,2.91,-2.01,0.0,2.7500000000000004,-2.01,1.9050000000000002,0.6875000000000001,2.1120000000000005,-1.362871287128713,-2.56763623683797,-2.822648514851485
MACK HOLLINS,1.0,0.5,0.5,1.0,0.0,1.0,2.0,1.0,1.0,0.9,0.0,1.0,1.5,0.675,0.66,-1.7628712871287129,-2.97263623683797,-2.8351485148514852
KEESEAN JOHNSON,1.2,1.7,-0.5,1.0,2.0,-1.0,0.6000000000000002,1.7599999999999998,-1.1599999999999997,0.5,1.05,-1.1599999999999997,1.18,0.6375,0.8910000000000001,-1.562871287128713,-3.2926362368379705,-2.872648514851485
JEFF SMITH,1.0,1.8888888888888888,-0.8888888888888888,1.0,1.0,0.0,0.8200000000000001,1.8333333333333337,-1.0133333333333336,0.5,0.8,-1.0133333333333336,1.3266666666666669,0.575,0.7986,-1.7628712871287129,-3.145969570171303,-2.935148514851485
RAY-RAY MCCLOUD,2.4,1.9,0.5,2.0,1.5,0.5,0.72,1.23,-0.51,0.6000000000000001,0.45000000000000007,-0.51,0.975,0.5625000000000001,0.5346000000000001,-0.36287128712871297,-3.49763623683797,-2.947648514851485
SCOTT MILLER,1.2,2.1,-0.9000000000000001,1.0,1.0,0.0,1.12,4.57,-3.45,0.4,0.8,-3.45,2.845,0.5,0.8976000000000001,-1.562871287128713,-1.62763623683797,-3.010148514851485
AUSTIN CARR,0.6,0.3,0.3,1.0,0.0,1.0,0.5,0.25,0.25,0.6000000000000001,0.0,0.25,0.375,0.45000000000000007,0.165,-2.162871287128713,-4.09763623683797,-3.060148514851485
VYNCINT SMITH,0.2,1.4,-1.2,0.0,1.0,-1.0,0.26,2.01,-1.7499999999999998,0.0,1.8000000000000003,-1.7499999999999998,1.1349999999999998,0.45000000000000007,1.2738000000000003,-2.5628712871287127,-3.3376362368379704,-3.060148514851485
RICHIE JAMES,2.6,1.4,1.2000000000000002,1.0,0.0,1.0,5.580000000000001,2.7800000000000002,2.8000000000000007,0.6000000000000001,0.0,2.8000000000000007,4.180000000000001,0.45000000000000007,1.8414000000000004,-0.1628712871287128,-0.2926362368379696,-3.060148514851485
TOMMYLEE LEWIS,1.0,0.6,0.4,1.0,0.5,0.5,0.54,0.9500000000000002,-0.41000000000000014,0.5,0.0,-0.41000000000000014,0.7450000000000001,0.375,0.17820000000000003,-1.7628712871287129,-3.72763623683797,-3.135148514851485
BRANDON POWELL,1.2,0.9,0.29999999999999993,1.0,0.5,0.5,2.8800000000000003,1.7100000000000002,1.1700000000000002,0.4,0.15000000000000002,1.1700000000000002,2.2950000000000004,0.3375,1.0494,-1.562871287128713,-2.17763623683797,-3.172648514851485
ZAY JONES,0.6,1.2,-0.6,1.0,1.0,0.0,0.54,1.6800000000000002,-1.1400000000000001,0.30000000000000004,0.45000000000000007,-1.1400000000000001,1.11,0.3375,0.47520000000000007,-2.162871287128713,-3.36263623683797,-3.172648514851485
MOHAMED SANU,1.0,1.7,-0.7,0.0,1.5,-1.5,2.02,2.0,0.020000000000000018,0.0,1.3,0.020000000000000018,2.01,0.325,1.5246000000000002,-1.7628712871287129,-2.4626362368379704,-3.185148514851485
ISAIAH MCKENZIE,1.4,1.9,-0.5,1.0,2.0,-1.0,1.8,2.4699999999999998,-0.6699999999999997,0.2,0.7,-0.6699999999999997,2.135,0.325,1.056,-1.362871287128713,-2.3376362368379704,-3.185148514851485
KENNY STILLS,0.6,1.1,-0.5000000000000001,0.0,1.0,-1.0,0.8,2.04,-1.24,0.0,1.0,-1.24,1.42,0.25,0.924,-2.162871287128713,-3.0526362368379703,-3.260148514851485
JUWAN JOHNSON,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.2475,-2.262871287128713,-4.22263623683797,-3.260148514851485
MILES BOYKIN,0.6,1.1,-0.5000000000000001,0.0,1.0,-1.0,1.8199999999999998,1.7600000000000002,0.05999999999999961,0.0,0.9500000000000001,0.05999999999999961,1.79,0.23750000000000002,1.2276000000000002,-2.162871287128713,-2.68263623683797,-3.2726485148514852
JOHN HIGHTOWER,0.4,0.9,-0.5,0.0,1.0,-1.0,1.2,1.6900000000000002,-0.4900000000000002,0.0,0.9500000000000001,-0.4900000000000002,1.445,0.23750000000000002,1.0230000000000001,-2.362871287128713,-3.02763623683797,-3.2726485148514852
KHADAREL HODGE,1.2,1.1,0.09999999999999987,0.0,1.0,-1.0,2.08,1.8000000000000003,0.2799999999999998,0.0,0.9000000000000001,0.2799999999999998,1.9400000000000002,0.22500000000000003,1.2804000000000002,-1.562871287128713,-2.53263623683797,-3.285148514851485
JAVON WIMS,0.4,1.1,-0.7000000000000001,0.0,1.0,-1.0,0.34,1.44,-1.0999999999999999,0.0,0.8500000000000001,-1.0999999999999999,0.89,0.21250000000000002,0.6732,-2.362871287128713,-3.58263623683797,-3.297648514851485
BENNIE FOWLER,0.4,1.4,-0.9999999999999999,0.0,1.5,-1.5,0.22000000000000003,1.08,-0.8600000000000001,0.0,0.7000000000000001,-0.8600000000000001,0.65,0.17500000000000002,0.5346000000000001,-2.362871287128713,-3.8226362368379703,-3.3351485148514852
MIKE THOMAS,1.0,1.4,-0.3999999999999999,1.0,1.5,-0.5,1.02,1.73,-0.71,0.0,0.7,-0.71,1.375,0.175,0.7986,-1.7628712871287129,-3.09763623683797,-3.3351485148514852
CEDRICK WILSON JR.,1.0,1.9,-0.8999999999999999,1.0,1.5,-0.5,0.02000000000000001,2.9400000000000004,-2.9200000000000004,0.0,0.6500000000000001,-2.9200000000000004,1.4800000000000002,0.16250000000000003,0.4356000000000001,-1.7628712871287129,-2.9926362368379698,-3.347648514851485
FREDDIE SWAIN,0.6,0.9,-0.30000000000000004,0.0,0.5,-0.5,0.74,1.77,-1.03,0.0,0.65,-1.03,1.255,0.1625,0.6732,-2.162871287128713,-3.2176362368379703,-3.347648514851485
TYLER JOHNSON,0.6,1.0,-0.4,0.0,0.5,-0.5,0.9199999999999999,2.38,-1.46,0.0,0.55,-1.46,1.65,0.1375,0.6666000000000001,-2.162871287128713,-2.8226362368379703,-3.372648514851485
TED GINN JR.,0.6,0.9,-0.30000000000000004,0.0,0.5,-0.5,0.8,1.1300000000000001,-0.33000000000000007,0.0,0.5,-0.33000000000000007,0.9650000000000001,0.125,0.5940000000000001,-2.162871287128713,-3.5076362368379703,-3.385148514851485
TRENT TAYLOR,0.8,0.8,0.0,0.0,0.5,-0.5,0.8200000000000001,0.79,0.030000000000000027,0.0,0.4,0.030000000000000027,0.805,0.1,0.5346,-1.9628712871287128,-3.66763623683797,-3.410148514851485
GUNNER OLSZEWSKI,1.2,0.7,0.5,1.0,0.0,1.0,0.44000000000000006,0.33,0.11000000000000004,0.1,0.0,0.11000000000000004,0.385,0.07500000000000001,0.14520000000000002,-1.562871287128713,-4.08763623683797,-3.435148514851485
NOAH BROWN,0.2,1.0,-0.8,0.0,0.5,-0.5,0.12000000000000002,1.01,-0.89,0.0,0.30000000000000004,-0.89,0.5650000000000001,0.07500000000000001,0.23760000000000003,-2.5628712871287127,-3.9076362368379702,-3.435148514851485
SETH ROBERTS,0.6,0.9,-0.30000000000000004,0.0,0.5,-0.5,0.52,1.8000000000000003,-1.2800000000000002,0.0,0.25,-1.2800000000000002,1.1600000000000001,0.0625,0.3366,-2.162871287128713,-3.31263623683797,-3.447648514851485
AUSTIN MACK,1.0,1.0,0.0,0.0,0.5,-0.5,1.6199999999999999,1.3666666666666665,0.2533333333333334,0.0,0.05,0.2533333333333334,1.4933333333333332,0.0125,0.5676,-1.7628712871287129,-2.979302903504637,-3.497648514851485
K.J. HILL,0.0,0.2,-0.2,0.0,0.0,0.0,-0.4,0.030000000000000006,-0.43000000000000005,0.0,0.0,-0.43000000000000005,-0.185,0.0,-0.132,-2.762871287128713,-4.65763623683797,-3.510148514851485
ALEX ERICKSON,0.6,0.5,0.09999999999999998,0.0,0.0,0.0,-0.27999999999999997,0.020000000000000007,-0.3,0.0,0.0,-0.3,-0.12999999999999998,0.0,-0.0924,-2.162871287128713,-4.60263623683797,-3.510148514851485
JOJO NATSON,0.2,0.1,0.1,0.0,0.0,0.0,0.06000000000000001,0.030000000000000006,0.030000000000000006,0.0,0.0,0.030000000000000006,0.04500000000000001,0.0,0.019800000000000005,-2.5628712871287127,-4.42763623683797,-3.510148514851485
ANDRE ROBERTS,0.0,0.3,-0.3,0.0,0.0,0.0,0.0,-0.009999999999999986,0.009999999999999986,0.0,0.0,0.009999999999999986,-0.004999999999999993,0.0,0.0,-2.762871287128713,-4.47763623683797,-3.510148514851485
TRENT SHERFIELD,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.06000000000000001,-0.06000000000000001,0.0,0.0,-0.06000000000000001,0.030000000000000006,0.0,0.0,-2.762871287128713,-4.44263623683797,-3.510148514851485
PHAROH COOPER,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.12000000000000002,-0.12000000000000002,0.0,0.0,-0.12000000000000002,0.06000000000000001,0.0,0.0,-2.762871287128713,-4.412636236837971,-3.510148514851485
KALIF RAYMOND,0.2,1.0,-0.8,0.0,0.0,0.0,0.22000000000000003,1.8400000000000003,-1.6200000000000003,0.0,0.0,-1.6200000000000003,1.0300000000000002,0.0,0.07260000000000001,-2.5628712871287127,-3.44263623683797,-3.510148514851485
JOE REED,0.4,0.5555555555555556,-0.15555555555555556,0.0,0.0,0.0,0.14,0.9888888888888889,-0.8488888888888889,0.0,0.0,-0.8488888888888889,0.5644444444444445,0.0,0.046200000000000005,-2.362871287128713,-3.9081917923935254,-3.510148514851485
MARCUS KEMP,0.2,0.1,0.1,0.0,0.0,0.0,0.22000000000000003,0.11000000000000001,0.11000000000000001,0.0,0.0,0.11000000000000001,0.16500000000000004,0.0,0.07260000000000001,-2.5628712871287127,-4.30763623683797,-3.510148514851485
DEANDRE CARTER,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,-0.12,0.12,0.0,0.0,0.12,-0.06,0.0,0.0,-2.762871287128713,-4.53263623683797,-3.510148514851485
CODY HOLLISTER,0.2,0.42857142857142855,-0.22857142857142854,0.0,0.0,0.0,0.24000000000000005,0.35714285714285715,-0.1171428571428571,0.0,0.0,-0.1171428571428571,0.2985714285714286,0.0,0.07920000000000002,-2.5628712871287127,-4.174064808266541,-3.510148514851485
JUSTIN WATSON,0.0,0.9,-0.9,0.0,0.0,0.0,0.0,1.2100000000000002,-1.2100000000000002,0.0,0.0,-1.2100000000000002,0.6050000000000001,0.0,0.0,-2.762871287128713,-3.86763623683797,-3.510148514851485
RIVER CRACRAFT,0.4,0.3,0.10000000000000003,0.0,0.0,0.0,0.26,0.37,-0.10999999999999999,0.0,0.0,-0.10999999999999999,0.315,0.0,0.0858,-2.362871287128713,-4.15763623683797,-3.510148514851485
JAMES PROCHE,0.2,0.1,0.1,0.0,0.0,0.0,0.28,0.14,0.14,0.0,0.0,0.14,0.21000000000000002,0.0,0.09240000000000001,-2.5628712871287127,-4.26263623683797,-3.510148514851485
OLABISI JOHNSON,1.6,1.0,0.6000000000000001,0.0,0.0,0.0,1.6600000000000001,1.2,0.4600000000000002,0.0,0.0,0.4600000000000002,1.4300000000000002,0.0,0.5478000000000001,-1.1628712871287128,-3.04263623683797,-3.510148514851485
TYRIE CLEVELAND,0.0,0.125,-0.125,0.0,0.0,0.0,0.0,0.08750000000000001,-0.08750000000000001,0.0,0.0,-0.08750000000000001,0.043750000000000004,0.0,0.0,-2.762871287128713,-4.42888623683797,-3.510148514851485
DARRIUS SHEPHERD,0.4,0.5,-0.09999999999999998,0.0,0.0,0.0,-0.21999999999999997,0.25999999999999995,-0.4799999999999999,0.0,0.0,-0.4799999999999999,0.01999999999999999,0.0,-0.0726,-2.362871287128713,-4.452636236837971,-3.510148514851485
LEE SMITH,0.4,0.2,0.2,0.0,0.0,0.0,1.2799999999999998,0.6399999999999999,0.6399999999999999,0.0,0.0,0.6399999999999999,0.9599999999999999,0.0,0.42239999999999994,-2.362871287128713,-3.51263623683797,-3.510148514851485
DAMION RATLEY,0.8,0.8,0.0,0.0,0.0,0.0,1.2600000000000002,2.2,-0.94,0.0,0.0,-0.94,1.7300000000000002,0.0,0.4158000000000001,-1.9628712871287128,-2.7426362368379698,-3.510148514851485
JAYDON MICKENS,1.4,0.7,0.7,0.0,0.0,0.0,1.1600000000000001,0.5800000000000001,0.5800000000000001,0.0,0.0,0.5800000000000001,0.8700000000000001,0.0,0.3828000000000001,-1.362871287128713,-3.60263623683797,-3.510148514851485
ANTONIO GANDY-GOLDEN,0.4,0.4,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.165,-2.362871287128713,-3.97263623683797,-3.510148514851485
JOSH MALONE,1.0,0.5,0.5,0.0,0.0,0.0,0.56,0.28,0.28,0.0,0.0,0.28,0.42000000000000004,0.0,0.18480000000000002,-1.7628712871287129,-4.05263623683797,-3.510148514851485
MALIK TAYLOR,0.4,0.5,-0.09999999999999998,0.0,0.0,0.0,0.7,1.21,-0.51,0.0,0.0,-0.51,0.955,0.0,0.23099999999999998,-2.362871287128713,-3.51763623683797,-3.510148514851485
NICK WESTBROOK-IKHINE,0.2,0.2,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.046200000000000005,-2.5628712871287127,-4.3326362368379705,-3.510148514851485
DONTE MONCRIEF,0.2,0.5,-0.3,0.0,0.0,0.0,0.3,0.33,-0.030000000000000027,0.0,0.0,-0.030000000000000027,0.315,0.0,0.099,-2.5628712871287127,-4.15763623683797,-3.510148514851485
BRANDON ZYLSTRA,0.2,0.2,0.0,0.0,0.0,0.0,0.56,0.32,0.24000000000000005,0.0,0.0,0.24000000000000005,0.44000000000000006,0.0,0.18480000000000002,-2.5628712871287127,-4.03263623683797,-3.510148514851485
JJ ARCEGA-WHITESIDE,0.4,0.4,0.0,0.0,0.0,0.0,0.9,0.8400000000000001,0.05999999999999994,0.0,0.0,0.05999999999999994,0.8700000000000001,0.0,0.29700000000000004,-2.362871287128713,-3.60263623683797,-3.510148514851485
ASHTON DULIN,0.6,0.4,0.19999999999999996,0.0,0.0,0.0,1.0,0.56,0.43999999999999995,0.0,0.0,0.43999999999999995,0.78,0.0,0.33,-2.162871287128713,-3.69263623683797,-3.510148514851485
DONOVAN PEOPLES-JONES,1.0,0.625,0.375,0.0,0.0,0.0,2.64,1.6500000000000001,0.99,0.0,0.0,0.99,2.145,0.0,0.8712000000000001,-1.7628712871287129,-2.32763623683797,-3.510148514851485
DAURICE FOUNTAIN,0.4,0.3333333333333333,0.06666666666666671,0.0,0.0,0.0,0.4600000000000001,0.38333333333333336,0.07666666666666672,0.0,0.0,0.07666666666666672,0.42166666666666675,0.0,0.15180000000000002,-2.362871287128713,-4.050969570171303,-3.510148514851485
MARQUEZ CALLAWAY,2.0,1.6666666666666667,0.33333333333333326,0.0,0.0,0.0,1.72,1.511111111111111,0.2088888888888889,0.0,0.0,0.2088888888888889,1.6155555555555554,0.0,0.5676,-0.7628712871287129,-2.8570806812824148,-3.510148514851485
DIONTAE SPENCER,0.4,0.3,0.10000000000000003,0.0,0.0,0.0,0.32,0.08,0.24,0.0,0.0,0.24,0.2,0.0,0.10560000000000001,-2.362871287128713,-4.27263623683797,-3.510148514851485
KENDALL HINTON,,,,,,,,,,,,,,,,,,
